Temperature,Humidity,Air_Quality,Fan_Status,Heater_Status,Mister_Status
14.626925382054118,51.91054146867772,290,OFF,ON,OFF
28.278372665952592,64.8704260436784,572,ON,OFF,OFF
19.394718818750786,63.840958766930385,100,OFF,OFF,OFF
34.6218078469427,59.43960157292999,274,ON,OFF,OFF
19.334059070687008,52.733308654785375,652,OFF,OFF,OFF
23.00023816662347,67.00897085469843,299,OFF,OFF,OFF
29.646953499011467,44.19499788673467,414,ON,OFF,ON
31.91865092688318,39.29399171096415,681,ON,OFF,ON
32.18994607339546,81.72158610098168,405,ON,OFF,OFF
28.01291763988614,72.79995992163958,766,ON,OFF,OFF
27.110552013947228,61.35894607423612,610,ON,OFF,OFF
24.997719441405515,89.02823957314445,666,OFF,OFF,OFF
25.90757813631691,55.5862072802681,873,ON,OFF,OFF
19.39801108748222,83.10355918615497,636,OFF,OFF,OFF
18.09069334287194,63.256607578319404,950,OFF,OFF,OFF
22.080138666714063,42.489295350075366,788,OFF,OFF,ON
21.26342280506412,90.0,419,OFF,OFF,OFF
19.877619631454866,77.35962298320885,887,OFF,OFF,OFF
25.506228717601015,58.12509384271378,622,ON,OFF,OFF
26.773910709403147,72.8000165083555,453,ON,OFF,OFF
22.529507439620705,53.23428965946251,626,OFF,OFF,OFF
29.33076530165773,74.56437582420509,840,ON,OFF,OFF
16.506859394082813,30.1,671,OFF,ON,ON
21.14848813358184,42.57492723267168,998,OFF,OFF,ON
18.58704107322559,77.16150276553282,834,OFF,OFF,OFF
12.957948255942055,55.89953547997437,689,OFF,ON,OFF
21.69184905232764,63.80970268917479,290,OFF,OFF,OFF
21.50057477589875,36.9176372691213,508,OFF,OFF,ON
29.50663083019479,90.0,573,ON,OFF,OFF
25.18516455664167,80.81676993818884,733,ON,OFF,OFF
17.082159968827703,56.746791066506425,718,OFF,ON,OFF
31.174445238186102,53.21711934447142,598,ON,OFF,OFF
28.074938557675903,78.03253563306895,585,ON,OFF,OFF
24.946657023182905,90.0,739,OFF,OFF,OFF
20.987776082421544,76.72032565797717,333,OFF,OFF,OFF
17.399169317538757,90.0,990,OFF,ON,OFF
20.274306241975385,44.26094972744651,100,OFF,OFF,ON
27.427260284538935,46.042380743227426,928,ON,OFF,ON
31.323745017343267,39.648570458599224,542,ON,OFF,ON
29.65250357599545,67.8620104987461,812,ON,OFF,OFF
19.703214553196435,63.257117362266825,648,OFF,OFF,OFF
16.61492410240953,57.58995962847053,643,OFF,ON,OFF
22.786450571340467,74.22024373666811,697,OFF,OFF,OFF
13.438240216794137,81.53995091296447,762,OFF,ON,OFF
23.67891516128579,33.82281730826092,470,OFF,OFF,ON
21.373986254010642,49.89047045614307,820,OFF,OFF,ON
19.8149084270972,74.40856899739676,275,OFF,OFF,OFF
14.28886697845332,52.126389540518616,553,OFF,ON,OFF
24.61128733013086,46.40883765692401,769,OFF,OFF,ON
19.488514516718432,77.84106207333386,810,OFF,OFF,OFF
16.36865421975039,37.9087587961295,673,OFF,ON,ON
8.033835589728517,55.00117239776162,453,OFF,ON,OFF
21.96194511129621,65.90493340004325,785,OFF,OFF,OFF
30.773745328728587,50.29103467507306,382,ON,OFF,OFF
30.23031778077725,73.76862551126074,998,ON,OFF,OFF
19.858680580453907,50.37655448486068,532,OFF,OFF,OFF
19.148182040760247,84.59003186783049,158,OFF,OFF,OFF
24.391816393896548,58.04334006938578,247,OFF,OFF,OFF
17.208485606613174,71.83284825703066,565,OFF,ON,OFF
23.574257470695354,73.12619468927707,590,OFF,OFF,OFF
25.847450371708685,49.361601387340016,998,ON,OFF,ON
28.10382311866006,30.1,287,ON,OFF,ON
21.60629793929745,66.46051159017783,564,OFF,OFF,OFF
21.099457367301074,61.46961867074342,282,OFF,OFF,OFF
17.797987567130406,69.83550238089167,427,OFF,ON,OFF
18.048188170894207,56.299683631913915,987,OFF,OFF,OFF
20.987801576055393,52.77192219438445,262,OFF,OFF,OFF
23.895311076170906,90.0,705,OFF,OFF,OFF
26.569643413529228,34.745126895094806,655,ON,OFF,ON
18.16423213052852,72.91730655352228,548,OFF,OFF,OFF
29.404982466430507,50.27750593652279,688,ON,OFF,OFF
20.76921752232387,54.40948476176387,256,OFF,OFF,OFF
21.992044303202803,54.73260217994067,980,OFF,OFF,OFF
18.438252352033896,46.318382462455304,998,OFF,OFF,ON
10.227386774931079,70.10191265396601,566,OFF,ON,OFF
26.42501699006717,84.27902349326756,998,ON,OFF,OFF
25.704306719028306,68.35082743905859,451,ON,OFF,OFF
20.71925814021509,62.00758264522761,657,OFF,OFF,OFF
22.42465216919504,43.15211671341346,922,OFF,OFF,ON
24.622739804650667,69.16073420747955,436,OFF,OFF,OFF
14.44631124311202,90.0,199,OFF,ON,OFF
19.50637621014102,53.63237452078371,140,OFF,OFF,OFF
25.985443446205963,53.71388223271357,998,ON,OFF,OFF
15.955559307824023,50.51129517147324,418,OFF,ON,OFF
23.533943308894784,51.75137194974058,506,OFF,OFF,OFF
15.454727656452702,30.1,268,OFF,ON,ON
24.380338643330504,67.22661164867701,798,OFF,OFF,OFF
21.922156741481405,45.589683364066,353,OFF,OFF,ON
14.188846197132843,32.35910573803652,428,OFF,ON,ON
27.799316977659473,73.25017653784725,631,ON,OFF,OFF
18.500041378845683,41.49849489270329,280,OFF,OFF,ON
18.1295997777446,54.35947614066895,508,OFF,OFF,OFF
23.078663052293837,85.59044953507092,915,OFF,OFF,OFF
27.720480277856904,35.83750788491743,664,ON,OFF,ON
17.12311570164005,33.70281775014783,588,OFF,ON,ON
22.398649739289944,64.87830516053546,609,OFF,OFF,OFF
24.196180037502263,80.1066806253746,454,OFF,OFF,OFF
25.490160566480498,32.980596629278665,998,ON,OFF,ON
22.960532194534974,67.27253566356696,345,OFF,OFF,OFF
20.299662730181456,70.27103964244671,608,OFF,OFF,OFF
18.044712607407323,30.1,584,OFF,OFF,ON
22.518427595390108,74.03412744703328,814,OFF,OFF,OFF
16.847382236709045,75.38544615802563,838,OFF,ON,OFF
7.793495506877521,54.82459826402904,546,OFF,ON,OFF
24.23409187011056,81.88628633762323,629,OFF,OFF,OFF
26.522397296449203,79.88121228763787,639,ON,OFF,OFF
10.527554770490191,62.00301385329918,100,OFF,ON,OFF
17.152938282504795,52.40828649388714,145,OFF,ON,OFF
25.128088881952372,43.38763400133452,398,ON,OFF,ON
32.1703220624825,59.56902665091913,410,ON,OFF,OFF
22.19846792895967,70.0765610615495,246,OFF,OFF,OFF
18.532299863645378,54.61021151235221,747,OFF,OFF,OFF
21.20118472828063,30.1,555,OFF,OFF,ON
28.82816479239814,82.1694677259631,499,ON,OFF,OFF
18.933968180652148,63.51005830382414,231,OFF,OFF,OFF
18.183752526223,53.650889228919986,543,OFF,OFF,OFF
19.733109524243428,75.04897713349573,100,OFF,OFF,OFF
17.42908744146373,86.597325949355,512,OFF,ON,OFF
22.69726392192983,30.1,570,OFF,OFF,ON
30.051215483864528,67.73230183191356,616,ON,OFF,OFF
23.67848214676523,35.53588526079952,152,OFF,OFF,ON
20.86111742242403,68.85424389668782,612,OFF,OFF,OFF
20.667929051798946,62.43224932312901,286,OFF,OFF,OFF
14.443153507652912,71.21789367926687,345,OFF,ON,OFF
26.42043612383563,51.581240609649235,739,ON,OFF,OFF
21.715563159620793,30.1,998,OFF,OFF,ON
21.213016239565473,52.42692355673072,567,OFF,OFF,OFF
37.730369392890765,67.25796611675118,344,ON,OFF,OFF
23.559378326357688,77.78664742614713,603,OFF,OFF,OFF
18.41583138694143,39.94459442936761,796,OFF,OFF,ON
20.009179511269416,77.98852197819949,714,OFF,OFF,OFF
27.719541992009244,49.00982415329102,998,ON,OFF,ON
22.651241235725298,66.48982237497374,370,OFF,OFF,OFF
15.05473667960559,51.3970439433883,619,OFF,ON,OFF
26.597278396971436,63.370737070332616,952,ON,OFF,OFF
18.82537359131029,75.64966904958226,936,OFF,OFF,OFF
31.268475476255446,38.98985457700299,100,ON,OFF,ON
27.384661678851195,48.45559757974203,553,ON,OFF,ON
19.906536630482652,63.41904190888446,936,OFF,OFF,OFF
28.368618471511446,90.0,998,ON,OFF,OFF
22.42888626612039,45.284529123757025,735,OFF,OFF,ON
26.271908150810297,90.0,459,ON,OFF,OFF
24.46995078137906,90.0,295,OFF,OFF,OFF
17.952830649354127,58.53530820543591,998,OFF,ON,OFF
18.945789015021045,55.06046920211253,742,OFF,OFF,OFF
27.139430520491842,48.24522451068425,336,ON,OFF,ON
20.457573574571033,59.03892838399675,502,OFF,OFF,OFF
20.120365235970148,35.88069852759578,634,OFF,OFF,ON
17.420304016040784,58.89988582682411,694,OFF,ON,OFF
24.170635061247303,86.11706782570471,323,OFF,OFF,OFF
32.19494664818981,49.64629505714035,396,ON,OFF,ON
16.86993405826572,56.05405842611912,129,OFF,ON,OFF
22.215240669051713,30.786799341799913,821,OFF,OFF,ON
29.011004659550338,66.69072992247297,466,ON,OFF,OFF
21.70672968087859,64.79483442771311,674,OFF,OFF,OFF
24.31150864346517,61.321068982296936,920,OFF,OFF,OFF
16.895096902209815,56.46751461389685,611,OFF,ON,OFF
24.193685959217635,55.15380351756419,525,OFF,OFF,OFF
21.180387043954752,68.90251010589247,604,OFF,OFF,OFF
26.92287289166915,59.72036048951964,570,ON,OFF,OFF
27.910197011433823,65.66838585236957,875,ON,OFF,OFF
34.775370235087806,63.93843422147297,634,ON,OFF,OFF
24.934590486653597,79.65580454733636,414,OFF,OFF,OFF
23.69178500809907,71.93188084799563,824,OFF,OFF,OFF
23.048381310293887,63.555710173135914,871,OFF,OFF,OFF
20.367529965371347,86.48977059448242,210,OFF,OFF,OFF
23.75390415078164,67.49016650636601,948,OFF,OFF,OFF
20.650351434267183,82.79662298042801,648,OFF,OFF,OFF
22.9214586437342,70.71989130861968,627,OFF,OFF,OFF
28.54772281397951,30.1,813,ON,OFF,ON
17.168547667221222,82.79440968938997,408,OFF,ON,OFF
27.677596552346014,62.557667919174925,799,ON,OFF,OFF
28.545360610890594,59.320037533197066,457,ON,OFF,OFF
21.51858736197632,65.0866514733703,175,OFF,OFF,OFF
11.707889601042417,54.25023316745241,298,OFF,ON,OFF
19.120715392417083,64.1468477504099,700,OFF,OFF,OFF
28.446848937735425,49.978637776932025,311,ON,OFF,ON
21.98469642371987,82.2656352637639,968,OFF,OFF,OFF
17.2039969145031,58.25369379472072,860,OFF,ON,OFF
19.625242038811322,53.59968836934578,897,OFF,OFF,OFF
26.21240291864303,44.216407477980624,586,ON,OFF,ON
24.773511398714806,64.86912848545883,620,OFF,OFF,OFF
20.92682968086317,63.45614500401624,247,OFF,OFF,OFF
20.300658726299993,66.93922186707977,810,OFF,OFF,OFF
20.17858116183423,42.4460221456946,652,OFF,OFF,ON
17.580466508110682,32.51623576014504,700,OFF,ON,ON
30.005668385493927,71.04254001349025,988,ON,OFF,OFF
20.51855357584515,85.90532604111627,398,OFF,OFF,OFF
28.055965393529252,42.46156339883525,522,ON,OFF,ON
29.545144904366847,87.7185038143411,638,ON,OFF,OFF
26.984469992736376,65.13098999162906,314,ON,OFF,OFF
19.983412831833583,60.09673012324604,506,OFF,OFF,OFF
24.07335497501327,53.34077529620349,681,OFF,OFF,OFF
21.978196662052092,36.26481428112247,470,OFF,OFF,ON
17.67206395216377,77.30802445671166,891,OFF,ON,OFF
23.684749170903153,46.799844592995214,166,OFF,OFF,ON
16.323987502853054,46.727173232725775,843,OFF,ON,ON
27.911633212256895,77.38065221158595,724,ON,OFF,OFF
19.821856965768873,30.1,408,OFF,OFF,ON
23.081553984858743,33.858537775662526,316,OFF,OFF,ON
23.483660273666523,59.90518034754757,100,OFF,OFF,OFF
20.829040895486514,65.2931625146994,350,OFF,OFF,OFF
24.969159885290686,68.60552126747422,823,OFF,OFF,OFF
19.77149413078871,54.99738882842314,540,OFF,OFF,OFF
26.362601281926686,90.0,853,ON,OFF,OFF
15.506636502293627,56.276065712574486,395,OFF,ON,OFF
22.715424771873092,56.22600246757913,736,OFF,OFF,OFF
31.589811173494816,46.4299351269313,370,ON,OFF,ON
17.1989583965408,62.36269097870162,306,OFF,ON,OFF
18.77836689331638,70.85862480503238,527,OFF,OFF,OFF
24.612794064819898,81.0425258449166,383,OFF,OFF,OFF
22.975906994521434,34.452210511070675,157,OFF,OFF,ON
23.813373187182584,55.96286209887007,507,OFF,OFF,OFF
24.491759452076465,67.947530696897,581,OFF,OFF,OFF
25.204307170714102,70.37585149199663,880,ON,OFF,OFF
27.529839138306635,60.3322293457108,795,ON,OFF,OFF
24.10316508225057,69.6036278784533,868,OFF,OFF,OFF
20.915443576060007,46.222712260664856,739,OFF,OFF,ON
25.389634718202675,87.17288911900513,640,ON,OFF,OFF
31.398633635656807,77.39279422168693,238,ON,OFF,OFF
21.447274887120145,36.94978112728765,593,OFF,OFF,ON
17.32528714232838,41.61812959200627,708,OFF,ON,ON
27.51701546019376,42.1057057861343,929,ON,OFF,ON
21.507264507111707,71.94876483600018,731,OFF,OFF,OFF
11.459097039838905,37.991326372775575,873,OFF,ON,ON
26.245704342234852,54.49174057090703,289,ON,OFF,OFF
19.475650819897155,68.08595556984783,470,OFF,OFF,OFF
21.653402114271856,59.074164362910224,665,OFF,OFF,OFF
23.72206243338831,64.69804741152441,853,OFF,OFF,OFF
23.02936189240056,41.779038532533576,517,OFF,OFF,ON
25.57019291267703,70.51074779763613,533,ON,OFF,OFF
19.96448430450157,49.6094978991016,731,OFF,OFF,ON
24.60886715684375,54.602550216858084,265,OFF,OFF,OFF
20.82589906215286,64.33202245060971,967,OFF,OFF,OFF
25.713935270007795,62.00232691488818,328,ON,OFF,OFF
25.10954852002717,60.63381647469209,100,ON,OFF,OFF
17.516677847950746,47.23202584941336,557,OFF,ON,ON
27.413715262795048,55.03630112187182,991,ON,OFF,OFF
19.47254054042481,60.25670753197513,705,OFF,OFF,OFF
26.052975654348003,36.42801478459283,747,ON,OFF,ON
23.89492823498056,52.21645579465313,565,OFF,OFF,OFF
31.09655404720914,66.92633690757394,515,ON,OFF,OFF
21.002553021214148,38.11747376656995,157,OFF,OFF,ON
20.38637740794763,80.22942180425801,100,OFF,OFF,OFF
22.00158034111945,82.18502806096807,605,OFF,OFF,OFF
20.61226790168575,38.67606757563806,892,OFF,OFF,ON
26.01323957910872,83.70766236788253,643,ON,OFF,OFF
14.183074734961648,57.73476438172939,714,OFF,ON,OFF
16.937747186072492,67.45982035382478,961,OFF,ON,OFF
16.868612080885786,51.62616480001077,639,OFF,ON,OFF
26.749441980279997,76.18890543151875,523,ON,OFF,OFF
30.471959671589175,67.24492749223761,344,ON,OFF,OFF
21.585268581500106,46.13292895160082,998,OFF,OFF,ON
21.27009566881855,40.05929067614517,690,OFF,OFF,ON
22.439641252233574,34.953637024156706,311,OFF,OFF,ON
27.78530903980707,63.47058608111914,253,ON,OFF,OFF
17.556265432510198,70.12349099935223,876,OFF,ON,OFF
23.263733814419517,71.4815525035175,287,OFF,OFF,OFF
26.87130558890162,58.17768902909772,998,ON,OFF,OFF
24.550057267781686,40.20125816322101,100,OFF,OFF,ON
23.024866981908417,48.41807252927467,920,OFF,OFF,ON
26.997861722582787,80.15618471673145,679,ON,OFF,OFF
8.861419549577407,51.83417078720433,585,OFF,ON,OFF
25.415591864028155,62.70025557595136,509,ON,OFF,OFF
18.894253610640966,41.60865818663973,998,OFF,OFF,ON
13.133735731322263,66.04228963490377,736,OFF,ON,OFF
24.59954894458034,52.30034003158072,322,OFF,OFF,OFF
28.822201984312997,78.328534253383,112,ON,OFF,OFF
21.42370139809884,73.60256744550443,600,OFF,OFF,OFF
26.762009997645926,51.642516458780676,554,ON,OFF,OFF
29.990503114126852,58.02746204885364,163,ON,OFF,OFF
28.534586230573222,50.68384024755382,540,ON,OFF,OFF
30.12605730516062,35.660732482919556,407,ON,OFF,ON
25.730175616206086,45.383965217341824,556,ON,OFF,ON
22.46598938654828,63.64836760799737,741,OFF,OFF,OFF
14.25330800196837,65.84637630045637,938,OFF,ON,OFF
20.89191872828666,62.789016531532205,788,OFF,OFF,OFF
17.968057749364817,54.99852102297032,369,OFF,ON,OFF
32.72576882835641,76.36229633121754,649,ON,OFF,OFF
21.235509324944502,61.31829288099481,570,OFF,OFF,OFF
22.699880831430207,72.38621121841523,212,OFF,OFF,OFF
24.796776628570818,30.1,657,OFF,OFF,ON
22.310141331269286,30.1,998,OFF,OFF,ON
30.395765253200807,65.12886138360213,562,ON,OFF,OFF
19.04811938457274,35.56847345444791,144,OFF,OFF,ON
23.049473888396108,56.54321429549856,562,OFF,OFF,OFF
18.46146512338599,54.99222353346947,242,OFF,OFF,OFF
15.633724870395252,87.68319715294011,776,OFF,ON,OFF
19.101390057610896,67.13943273401973,689,OFF,OFF,OFF
21.91532516926697,63.08852337347857,510,OFF,OFF,OFF
19.994762376395176,74.7000555510408,469,OFF,OFF,OFF
18.706511981999288,66.59445620359644,500,OFF,OFF,OFF
15.211217906272243,52.30047098060152,556,OFF,ON,OFF
21.689768772763795,78.75697281717378,356,OFF,OFF,OFF
14.729429415337425,41.01868625597742,197,OFF,ON,ON
25.817954846878486,65.81156048784811,847,ON,OFF,OFF
22.50029187917693,33.44378865867675,455,OFF,OFF,ON
14.960371984142903,63.74744464845577,597,OFF,ON,OFF
20.58274799672636,63.55792126951863,627,OFF,OFF,OFF
18.41404257732045,89.22396314817274,637,OFF,OFF,OFF
23.659364117427412,33.14267319910421,252,OFF,OFF,ON
28.65961248454122,49.82273287579609,123,ON,OFF,ON
12.915666433547342,74.45249437881799,403,OFF,ON,OFF
22.65983712914897,66.02038969924183,656,OFF,OFF,OFF
21.312637350891016,63.338459968395576,367,OFF,OFF,OFF
25.38359479310692,43.67643241955828,463,ON,OFF,ON
23.14048796079419,49.99693779417841,998,OFF,OFF,ON
18.41495850580677,81.75989341082192,100,OFF,OFF,OFF
20.5345467843931,59.32774664614763,360,OFF,OFF,OFF
18.199254248186083,66.7131803708674,998,OFF,OFF,OFF
27.3648769776659,58.2260078160622,543,ON,OFF,OFF
22.201003809353885,39.749880644109446,373,OFF,OFF,ON
31.40504138415209,76.3751654722059,855,ON,OFF,OFF
21.799660100560494,68.9255581937541,568,OFF,OFF,OFF
18.62824429474633,90.0,465,OFF,OFF,OFF
14.68539398361939,42.647938388207294,604,OFF,ON,ON
13.268344730341818,74.45059978143966,385,OFF,ON,OFF
14.340604460940298,37.52736830573053,292,OFF,ON,ON
23.40453365002665,62.94124582715415,525,OFF,OFF,OFF
24.587418533599514,77.11386929792624,294,OFF,OFF,OFF
14.35502459545475,30.1,557,OFF,ON,ON
26.478839191235622,56.67330755094785,645,ON,OFF,OFF
19.73155487450033,50.47460574823656,773,OFF,OFF,OFF
22.81537056385988,48.07407723818975,844,OFF,OFF,ON
29.990220954360435,66.88365040534647,450,ON,OFF,OFF
26.487657039520055,79.60837133577704,683,ON,OFF,OFF
20.7819128275161,57.913018621106794,681,OFF,OFF,OFF
17.73331212356931,63.77413328540141,638,OFF,ON,OFF
11.561200594100875,62.19663094654557,431,OFF,ON,OFF
18.575628318126657,60.250131534501776,290,OFF,OFF,OFF
21.062949804652828,41.37176461270619,683,OFF,OFF,ON
17.263350644956052,79.39658296324296,115,OFF,ON,OFF
21.45401570824208,65.32622445668603,485,OFF,OFF,OFF
22.47293322247335,67.05093493236984,100,OFF,OFF,OFF
20.99574747320408,46.26517448690568,210,OFF,OFF,ON
18.914195844110356,52.27376789772617,329,OFF,OFF,OFF
22.922406993303053,57.171558343492634,836,OFF,OFF,OFF
24.26043691805085,33.67640785955844,731,OFF,OFF,ON
16.757979501069382,31.013554201735005,412,OFF,ON,ON
29.004697648818258,49.825142014370044,742,ON,OFF,ON
21.613964926871052,69.25927439941741,782,OFF,OFF,OFF
22.18894953519299,48.918730494049534,513,OFF,OFF,ON
25.564134533619367,42.5921617919242,198,ON,OFF,ON
23.238505042980748,46.1237177389931,501,OFF,OFF,ON
26.76329319506551,52.34086233087349,529,ON,OFF,OFF
23.502443073122432,54.09666929672065,237,OFF,OFF,OFF
19.09811808718746,90.0,648,OFF,OFF,OFF
23.866610347061393,78.46535232887409,626,OFF,OFF,OFF
16.496885623500706,77.9489655118291,669,OFF,ON,OFF
22.628177249813966,80.43701645303845,626,OFF,OFF,OFF
21.93396359678854,42.93791885074328,742,OFF,OFF,ON
21.07770356088595,39.07029683104025,508,OFF,OFF,ON
21.46733037983686,41.0685114857738,606,OFF,OFF,ON
12.882977386114138,83.30776623042411,452,OFF,ON,OFF
19.41005940243102,50.7517387864734,404,OFF,OFF,OFF
22.551236313992106,38.56870183645839,898,OFF,OFF,ON
22.87932991343039,52.76208631818802,100,OFF,OFF,OFF
17.065080892782916,56.090716174155645,780,OFF,ON,OFF
28.293666733380128,64.8628564569188,395,ON,OFF,OFF
17.855799196001623,64.56073485673056,361,OFF,ON,OFF
26.843199989805782,45.89023675576727,621,ON,OFF,ON
24.188237918337876,72.08175076863037,171,OFF,OFF,OFF
18.93267987168149,49.15997886824546,344,OFF,OFF,ON
30.78872388544773,57.51512734053869,336,ON,OFF,OFF
16.25251922884044,72.10108817389327,497,OFF,ON,OFF
26.596912361328037,49.11451300831614,347,ON,OFF,ON
26.995591045553876,50.36834585879998,966,ON,OFF,OFF
18.813250293145444,70.45561990450756,998,OFF,OFF,OFF
28.914281355037303,45.37893488325828,100,ON,OFF,ON
20.87241261720377,53.56148372632903,694,OFF,OFF,OFF
23.510127294320483,69.83405166574747,775,OFF,OFF,OFF
23.371216747016724,90.0,694,OFF,OFF,OFF
21.439073977687556,70.69327994704048,385,OFF,OFF,OFF
26.066442198541623,68.3962627022948,491,ON,OFF,OFF
25.981644288764258,69.40254421431477,362,ON,OFF,OFF
13.535708396053703,41.6512232802763,446,OFF,ON,ON
28.48281405228881,62.218914913976505,243,ON,OFF,OFF
13.956967020208893,59.70392610934408,525,OFF,ON,OFF
27.152088780103025,65.78279434746095,168,ON,OFF,OFF
27.61309841716404,62.234681927693785,503,ON,OFF,OFF
16.75520169668309,66.78826816670848,233,OFF,ON,OFF
20.085280787126308,54.83010665854864,607,OFF,OFF,OFF
16.683042107606113,61.232945246598234,379,OFF,ON,OFF
21.044389787567997,38.97576277279492,629,OFF,OFF,ON
20.5884998762094,54.68408131946049,832,OFF,OFF,OFF
25.913940376950563,84.2823099346416,963,ON,OFF,OFF
28.512036319794362,65.73476215984965,100,ON,OFF,OFF
28.930039440035987,59.85696488384131,340,ON,OFF,OFF
19.34424082130918,90.0,476,OFF,OFF,OFF
21.07229331217934,36.6745642881144,672,OFF,OFF,ON
13.854412735295952,41.02378277460271,130,OFF,ON,ON
18.15105621303671,89.85125084748847,302,OFF,OFF,OFF
26.820650764650225,61.01411733474525,588,ON,OFF,OFF
30.006682530450384,56.021899736310644,576,ON,OFF,OFF
16.05318983601702,39.471002504579474,651,OFF,ON,ON
19.195908052289987,67.96470503828002,668,OFF,OFF,OFF
21.967375588742225,69.63885181920352,641,OFF,OFF,OFF
23.46835163898686,41.28263253821716,604,OFF,OFF,ON
18.132776927543414,57.79196289823479,568,OFF,OFF,OFF
24.172896946613413,54.41403132505628,725,OFF,OFF,OFF
19.77670507516917,64.64769391881632,100,OFF,OFF,OFF
22.025900809177124,40.85432088187936,951,OFF,OFF,ON
24.771311491220235,81.8793846704439,100,OFF,OFF,OFF
22.12810422390243,76.06397115970987,277,OFF,OFF,OFF
19.96008018310989,53.93547905006269,496,OFF,OFF,OFF
21.560001944187015,56.47457944719593,727,OFF,OFF,OFF
21.664028189118703,57.85863276219847,100,OFF,OFF,OFF
20.28505679029735,46.753092868482426,547,OFF,OFF,ON
20.829574132602765,52.54697411439572,758,OFF,OFF,OFF
29.92376422353193,55.54286986133995,810,ON,OFF,OFF
24.842966596406658,88.12382545658349,375,OFF,OFF,OFF
20.64996509494886,76.59675989566946,477,OFF,OFF,OFF
25.509004584518813,76.38977272855632,396,ON,OFF,OFF
20.46225345489117,66.61916306992225,453,OFF,OFF,OFF
27.840371992092102,40.88759552974486,289,ON,OFF,ON
23.90645790923187,59.501073715448335,325,OFF,OFF,OFF
21.57130043106267,77.00974717225729,666,OFF,OFF,OFF
24.288718026842783,38.44917595951588,588,OFF,OFF,ON
14.405525454052455,71.23219641645811,681,OFF,ON,OFF
16.57991695821736,90.0,609,OFF,ON,OFF
16.251108302825497,78.58985357879804,735,OFF,ON,OFF
22.796521062338375,84.6836263045958,780,OFF,OFF,OFF
30.5791917822674,63.996496594372786,106,ON,OFF,OFF
33.02128360918396,76.96551592963428,334,ON,OFF,OFF
25.22060931863106,47.79905547547765,495,ON,OFF,ON
24.548834741185846,73.98849453555657,548,OFF,OFF,OFF
13.278538084790952,71.54076580590184,382,OFF,ON,OFF
19.43968610945123,65.23480044712711,789,OFF,OFF,OFF
18.239608250573973,82.9877123997017,998,OFF,OFF,OFF
19.056940962171304,50.897190894054944,602,OFF,OFF,OFF
21.27341474378854,56.98256952588058,576,OFF,OFF,OFF
19.78526718938424,61.87055625829784,773,OFF,OFF,OFF
12.405850675331722,42.40520667313379,100,OFF,ON,ON
25.75848849470329,64.14517095676298,561,ON,OFF,OFF
16.844424937234084,30.4790083168601,806,OFF,ON,ON
23.26803199159735,78.33271809166254,389,OFF,OFF,OFF
32.251534315718764,61.0258205365272,239,ON,OFF,OFF
17.59528005212044,51.20674658076511,506,OFF,ON,OFF
9.708170926859752,45.783088285231756,538,OFF,ON,ON
20.696360816853222,56.16038033819298,320,OFF,OFF,OFF
27.487046388527023,72.1267918454551,998,ON,OFF,OFF
31.684885477443622,69.69558503242283,431,ON,OFF,OFF
16.07668748076081,48.01212696169096,257,OFF,ON,ON
24.52853925848496,45.58124899112235,530,OFF,OFF,ON
19.818463201708163,71.58420224614822,788,OFF,OFF,OFF
21.577928693319045,47.721299646687335,559,OFF,OFF,ON
35.04357603620397,61.25545190198472,679,ON,OFF,OFF
14.73799777823325,62.36005815397595,330,OFF,ON,OFF
23.338989882530637,65.61804325029948,937,OFF,OFF,OFF
24.386523318964212,75.06821702401362,699,OFF,OFF,OFF
27.412756653302353,38.36788861466364,824,ON,OFF,ON
22.57639360687066,30.1,648,OFF,OFF,ON
23.60490026934795,50.40129020654169,766,OFF,OFF,OFF
20.179117682188352,90.0,330,OFF,OFF,OFF
23.4143272304154,90.0,428,OFF,OFF,OFF
20.416363548975553,90.0,900,OFF,OFF,OFF
25.139925785469163,56.88007854536934,955,ON,OFF,OFF
20.287018619262266,30.1,259,OFF,OFF,ON
23.942973859125903,30.1,618,OFF,OFF,ON
21.953387211330064,49.5952022790063,443,OFF,OFF,ON
27.609892042848266,56.79197522542639,375,ON,OFF,OFF
21.845032512810395,82.72158178659559,627,OFF,OFF,OFF
13.41575202022049,75.23318647733343,848,OFF,ON,OFF
28.275128510265407,64.1533568627435,670,ON,OFF,OFF
17.6621227554675,44.823359020559636,472,OFF,ON,ON
18.89576818586015,43.59608717478606,687,OFF,OFF,ON
19.18025511469104,64.61569566417761,462,OFF,OFF,OFF
28.826018713482362,72.27889317962081,660,ON,OFF,OFF
11.640229133675179,66.99902676154107,913,OFF,ON,OFF
37.45932714991049,42.318924739613436,100,ON,OFF,ON
27.26719857441487,71.47639581845482,759,ON,OFF,OFF
23.189655792797613,67.58778864096568,158,OFF,OFF,OFF
21.827894877542064,41.69488975346205,870,OFF,OFF,ON
23.494755785675476,46.64906957116756,390,OFF,OFF,ON
24.64811721717135,72.13087954216392,241,OFF,OFF,OFF
25.255687205732798,56.16161729339565,733,ON,OFF,OFF
24.81694402128355,87.71341751248937,648,OFF,OFF,OFF
22.535254433302292,68.88917145165767,297,OFF,OFF,OFF
21.13047564721096,51.79952257520409,232,OFF,OFF,OFF
21.35601422724016,60.04235705368467,506,OFF,OFF,OFF
21.14237380608894,61.31555040120484,244,OFF,OFF,OFF
